file,line,type,commit,author,date,time,timezone,datetime,depth,length
/Users/cj/Documents/GitHub/portfolio/projects/projects.js,42,js,dd1ca465,cjkmy,2026-04-30,20:33:54,-07:00,2026-04-30T20:33:54-07:00,0,0
/Users/cj/Documents/GitHub/portfolio/projects/projects.js,43,js,dd1ca465,cjkmy,2026-04-30,20:33:54,-07:00,2026-04-30T20:33:54-07:00,1,42
/Users/cj/Documents/GitHub/portfolio/projects/projects.js,44,js,dd1ca465,cjkmy,2026-04-30,20:33:54,-07:00,2026-04-30T20:33:54-07:00,1,34
/Users/cj/Documents/GitHub/portfolio/projects/projects.js,45,js,dd1ca465,cjkmy,2026-04-30,20:33:54,-07:00,2026-04-30T20:33:54-07:00,0,0
/Users/cj/Documents/GitHub/portfolio/projects/projects.js,46,js,dd1ca465,cjkmy,2026-04-30,20:33:54,-07:00,2026-04-30T20:33:54-07:00,1,29
/Users/cj/Documents/GitHub/portfolio/projects/projects.js,47,js,dd1ca465,cjkmy,2026-04-30,20:33:54,-07:00,2026-04-30T20:33:54-07:00,1,29
/Users/cj/Documents/GitHub/portfolio/projects/projects.js,48,js,dd1ca465,cjkmy,2026-04-30,20:33:54,-07:00,2026-04-30T20:33:54-07:00,0,0
/Users/cj/Documents/GitHub/portfolio/projects/projects.js,49,js,dd1ca465,cjkmy,2026-04-30,20:33:54,-07:00,2026-04-30T20:33:54-07:00,1,27
/Users/cj/Documents/GitHub/portfolio/projects/projects.js,50,js,dd1ca465,cjkmy,2026-04-30,20:33:54,-07:00,2026-04-30T20:33:54-07:00,2,13
/Users/cj/Documents/GitHub/portfolio/projects/projects.js,51,js,dd1ca465,cjkmy,2026-04-30,20:33:54,-07:00,2026-04-30T20:33:54-07:00,2,15
/Users/cj/Documents/GitHub/portfolio/projects/projects.js,52,js,dd1ca465,cjkmy,2026-04-30,20:33:54,-07:00,2026-04-30T20:33:54-07:00,0,0
/Users/cj/Documents/GitHub/portfolio/projects/projects.js,53,js,dd1ca465,cjkmy,2026-04-30,20:33:54,-07:00,2026-04-30T20:33:54-07:00,1,29
/Users/cj/Documents/GitHub/portfolio/projects/projects.js,54,js,dd1ca465,cjkmy,2026-04-30,20:33:54,-07:00,2026-04-30T20:33:54-07:00,2,21
/Users/cj/Documents/GitHub/portfolio/projects/projects.js,55,js,dd1ca465,cjkmy,2026-04-30,20:33:54,-07:00,2026-04-30T20:33:54-07:00,0,0
/Users/cj/Documents/GitHub/portfolio/projects/projects.js,56,js,dd1ca465,cjkmy,2026-04-30,20:33:54,-07:00,2026-04-30T20:33:54-07:00,1,35
/Users/cj/Documents/GitHub/portfolio/projects/projects.js,57,js,dd1ca465,cjkmy,2026-04-30,20:33:54,-07:00,2026-04-30T20:33:54-07:00,0,0
/Users/cj/Documents/GitHub/portfolio/projects/projects.js,58,js,dd1ca465,cjkmy,2026-04-30,20:33:54,-07:00,2026-04-30T20:33:54-07:00,1,1
/Users/cj/Documents/GitHub/portfolio/projects/projects.js,59,js,dd1ca465,cjkmy,2026-04-30,20:33:54,-07:00,2026-04-30T20:33:54-07:00,2,16
/Users/cj/Documents/GitHub/portfolio/projects/projects.js,60,js,dd1ca465,cjkmy,2026-04-30,20:33:54,-07:00,2026-04-30T20:33:54-07:00,2,12
/Users/cj/Documents/GitHub/portfolio/projects/projects.js,61,js,dd1ca465,cjkmy,2026-04-30,20:33:54,-07:00,2026-04-30T20:33:54-07:00,2,11
/Users/cj/Documents/GitHub/portfolio/projects/projects.js,62,js,dd1ca465,cjkmy,2026-04-30,20:33:54,-07:00,2026-04-30T20:33:54-07:00,2,22
/Users/cj/Documents/GitHub/portfolio/projects/projects.js,63,js,dd1ca465,cjkmy,2026-04-30,20:33:54,-07:00,2026-04-30T20:33:54-07:00,2,32
/Users/cj/Documents/GitHub/portfolio/projects/projects.js,64,js,dd1ca465,cjkmy,2026-04-30,20:33:54,-07:00,2026-04-30T20:33:54-07:00,2,61
/Users/cj/Documents/GitHub/portfolio/projects/projects.js,65,js,dd1ca465,cjkmy,2026-04-30,20:33:54,-07:00,2026-04-30T20:33:54-07:00,2,22
/Users/cj/Documents/GitHub/portfolio/projects/projects.js,66,js,dd1ca465,cjkmy,2026-04-30,20:33:54,-07:00,2026-04-30T20:33:54-07:00,3,27
/Users/cj/Documents/GitHub/portfolio/projects/projects.js,67,js,dd1ca465,cjkmy,2026-04-30,20:33:54,-07:00,2026-04-30T20:33:54-07:00,3,43
/Users/cj/Documents/GitHub/portfolio/projects/projects.js,68,js,dd1ca465,cjkmy,2026-04-30,20:33:54,-07:00,2026-04-30T20:33:54-07:00,0,0
/Users/cj/Documents/GitHub/portfolio/projects/projects.js,69,js,2c8dcbe6,cjkmy,2026-05-08,15:19:36,-07:00,2026-05-08T15:19:36-07:00,3,82
/Users/cj/Documents/GitHub/portfolio/projects/projects.js,70,js,dd1ca465,cjkmy,2026-04-30,20:33:54,-07:00,2026-04-30T20:33:54-07:00,3,25
/Users/cj/Documents/GitHub/portfolio/projects/projects.js,71,js,dd1ca465,cjkmy,2026-04-30,20:33:54,-07:00,2026-04-30T20:33:54-07:00,4,45
/Users/cj/Documents/GitHub/portfolio/projects/projects.js,72,js,dd1ca465,cjkmy,2026-04-30,20:33:54,-07:00,2026-04-30T20:33:54-07:00,4,55
/Users/cj/Documents/GitHub/portfolio/projects/projects.js,73,js,dd1ca465,cjkmy,2026-04-30,20:33:54,-07:00,2026-04-30T20:33:54-07:00,5,35
/Users/cj/Documents/GitHub/portfolio/projects/projects.js,74,js,dd1ca465,cjkmy,2026-04-30,20:33:54,-07:00,2026-04-30T20:33:54-07:00,4,1
/Users/cj/Documents/GitHub/portfolio/projects/projects.js,75,js,dd1ca465,cjkmy,2026-04-30,20:33:54,-07:00,2026-04-30T20:33:54-07:00,3,0
/Users/cj/Documents/GitHub/portfolio/projects/projects.js,76,js,dd1ca465,cjkmy,2026-04-30,20:33:54,-07:00,2026-04-30T20:33:54-07:00,3,55
/Users/cj/Documents/GitHub/portfolio/projects/projects.js,77,js,2c8dcbe6,cjkmy,2026-05-08,15:19:36,-07:00,2026-05-08T15:19:36-07:00,3,64
/Users/cj/Documents/GitHub/portfolio/projects/projects.js,78,js,dd1ca465,cjkmy,2026-04-30,20:33:54,-07:00,2026-04-30T20:33:54-07:00,2,1
/Users/cj/Documents/GitHub/portfolio/projects/projects.js,79,js,dd1ca465,cjkmy,2026-04-30,20:33:54,-07:00,2026-04-30T20:33:54-07:00,0,0
/Users/cj/Documents/GitHub/portfolio/projects/projects.js,80,js,dd1ca465,cjkmy,2026-04-30,20:33:54,-07:00,2026-04-30T20:33:54-07:00,1,4
/Users/cj/Documents/GitHub/portfolio/projects/projects.js,81,js,dd1ca465,cjkmy,2026-04-30,20:33:54,-07:00,2026-04-30T20:33:54-07:00,2,14
/Users/cj/Documents/GitHub/portfolio/projects/projects.js,82,js,dd1ca465,cjkmy,2026-04-30,20:33:54,-07:00,2026-04-30T20:33:54-07:00,2,9
/Users/cj/Documents/GitHub/portfolio/projects/projects.js,83,js,dd1ca465,cjkmy,2026-04-30,20:33:54,-07:00,2026-04-30T20:33:54-07:00,2,9
/Users/cj/Documents/GitHub/portfolio/projects/projects.js,84,js,dd1ca465,cjkmy,2026-04-30,20:33:54,-07:00,2026-04-30T20:33:54-07:00,2,22
/Users/cj/Documents/GitHub/portfolio/projects/projects.js,85,js,dd1ca465,cjkmy,2026-04-30,20:33:54,-07:00,2026-04-30T20:33:54-07:00,3,58
/Users/cj/Documents/GitHub/portfolio/projects/projects.js,86,js,dd1ca465,cjkmy,2026-04-30,20:33:54,-07:00,2026-04-30T20:33:54-07:00,2,0
/Users/cj/Documents/GitHub/portfolio/projects/projects.js,87,js,dd1ca465,cjkmy,2026-04-30,20:33:54,-07:00,2026-04-30T20:33:54-07:00,2,46
/Users/cj/Documents/GitHub/portfolio/projects/projects.js,88,js,dd1ca465,cjkmy,2026-04-30,20:33:54,-07:00,2026-04-30T20:33:54-07:00,2,76
/Users/cj/Documents/GitHub/portfolio/projects/projects.js,89,js,dd1ca465,cjkmy,2026-04-30,20:33:54,-07:00,2026-04-30T20:33:54-07:00,0,0
/Users/cj/Documents/GitHub/portfolio/projects/projects.js,90,js,dd1ca465,cjkmy,2026-04-30,20:33:54,-07:00,2026-04-30T20:33:54-07:00,0,0
/Users/cj/Documents/GitHub/portfolio/projects/projects.js,91,js,dd1ca465,cjkmy,2026-04-30,20:33:54,-07:00,2026-04-30T20:33:54-07:00,0,23
/Users/cj/Documents/GitHub/portfolio/projects/projects.js,92,js,dd1ca465,cjkmy,2026-04-30,20:33:54,-07:00,2026-04-30T20:33:54-07:00,0,0
/Users/cj/Documents/GitHub/portfolio/projects/projects.js,93,js,dd1ca465,cjkmy,2026-04-30,20:33:54,-07:00,2026-04-30T20:33:54-07:00,0,48
/Users/cj/Documents/GitHub/portfolio/projects/projects.js,94,js,dd1ca465,cjkmy,2026-04-30,20:33:54,-07:00,2026-04-30T20:33:54-07:00,1,25
/Users/cj/Documents/GitHub/portfolio/projects/projects.js,95,js,dd1ca465,cjkmy,2026-04-30,20:33:54,-07:00,2026-04-30T20:33:54-07:00,0,0
/Users/cj/Documents/GitHub/portfolio/projects/projects.js,96,js,dd1ca465,cjkmy,2026-04-30,20:33:54,-07:00,2026-04-30T20:33:54-07:00,1,17
/Users/cj/Documents/GitHub/portfolio/projects/projects.js,97,js,dd1ca465,cjkmy,2026-04-30,20:33:54,-07:00,2026-04-30T20:33:54-07:00,0,0
/Users/cj/Documents/GitHub/portfolio/projects/projects.js,98,js,dd1ca465,cjkmy,2026-04-30,20:33:54,-07:00,2026-04-30T20:33:54-07:00,1,45
/Users/cj/Documents/GitHub/portfolio/projects/projects.js,99,js,859e56fb,cjkmy,2026-04-24,01:23:58,-07:00,2026-04-24T01:23:58-07:00,0,0
/Users/cj/Documents/GitHub/portfolio/projects/projects.js,100,js,dd1ca465,cjkmy,2026-04-30,20:33:54,-07:00,2026-04-30T20:33:54-07:00,1,55
/Users/cj/Documents/GitHub/portfolio/projects/projects.js,101,js,dd1ca465,cjkmy,2026-04-30,20:33:54,-07:00,2026-04-30T20:33:54-07:00,1,31
/Users/cj/Documents/GitHub/portfolio/projects/projects.js,102,js,dd1ca465,cjkmy,2026-04-30,20:33:54,-07:00,2026-04-30T20:33:54-07:00,0,1
/Users/cj/Documents/GitHub/portfolio/projects/index.html,1,html,c16b7846,cjkmy,2026-04-02,19:52:42,-07:00,2026-04-02T19:52:42-07:00,0,13
/Users/cj/Documents/GitHub/portfolio/projects/index.html,2,html,c16b7846,cjkmy,2026-04-02,19:52:42,-07:00,2026-04-02T19:52:42-07:00,0,14
/Users/cj/Documents/GitHub/portfolio/projects/index.html,3,html,c16b7846,cjkmy,2026-04-02,19:52:42,-07:00,2026-04-02T19:52:42-07:00,0,4
/Users/cj/Documents/GitHub/portfolio/projects/index.html,4,html,c16b7846,cjkmy,2026-04-02,19:52:42,-07:00,2026-04-02T19:52:42-07:00,2,20
/Users/cj/Documents/GitHub/portfolio/projects/index.html,5,html,c16b7846,cjkmy,2026-04-02,19:52:42,-07:00,2026-04-02T19:52:42-07:00,2,68
/Users/cj/Documents/GitHub/portfolio/projects/index.html,6,html,c16b7846,cjkmy,2026-04-02,19:52:42,-07:00,2026-04-02T19:52:42-07:00,2,28
/Users/cj/Documents/GitHub/portfolio/projects/index.html,7,html,69b88446,cjkmy,2026-04-08,17:27:38,-07:00,2026-04-08T17:27:38-07:00,2,41
/Users/cj/Documents/GitHub/portfolio/projects/index.html,8,html,c1956ab4,cjkmy,2026-04-24,00:56:37,-07:00,2026-04-24T00:56:37-07:00,2,48
/Users/cj/Documents/GitHub/portfolio/projects/index.html,9,html,c1956ab4,cjkmy,2026-04-24,00:56:37,-07:00,2026-04-24T00:56:37-07:00,2,47
/Users/cj/Documents/GitHub/portfolio/projects/index.html,10,html,69b88446,cjkmy,2026-04-08,17:27:38,-07:00,2026-04-08T17:27:38-07:00,0,0
/Users/cj/Documents/GitHub/portfolio/projects/index.html,11,html,c16b7846,cjkmy,2026-04-02,19:52:42,-07:00,2026-04-02T19:52:42-07:00,0,5
/Users/cj/Documents/GitHub/portfolio/projects/index.html,12,html,c16b7846,cjkmy,2026-04-02,19:52:42,-07:00,2026-04-02T19:52:42-07:00,0,4
/Users/cj/Documents/GitHub/portfolio/projects/index.html,13,html,859e56fb,cjkmy,2026-04-24,01:23:58,-07:00,2026-04-24T01:23:58-07:00,2,38
/Users/cj/Documents/GitHub/portfolio/projects/index.html,14,html,dd1ca465,cjkmy,2026-04-30,20:33:54,-07:00,2026-04-30T20:33:54-07:00,0,0
/Users/cj/Documents/GitHub/portfolio/projects/index.html,15,html,dd1ca465,cjkmy,2026-04-30,20:33:54,-07:00,2026-04-30T20:33:54-07:00,2,21
/Users/cj/Documents/GitHub/portfolio/projects/index.html,16,html,dd1ca465,cjkmy,2026-04-30,20:33:54,-07:00,2026-04-30T20:33:54-07:00,1,58
/Users/cj/Documents/GitHub/portfolio/projects/index.html,17,html,dd1ca465,cjkmy,2026-04-30,20:33:54,-07:00,2026-04-30T20:33:54-07:00,1,22
/Users/cj/Documents/GitHub/portfolio/projects/index.html,18,html,dd1ca465,cjkmy,2026-04-30,20:33:54,-07:00,2026-04-30T20:33:54-07:00,0,0
/Users/cj/Documents/GitHub/portfolio/projects/index.html,19,html,dd1ca465,cjkmy,2026-04-30,20:33:54,-07:00,2026-04-30T20:33:54-07:00,0,4
/Users/cj/Documents/GitHub/portfolio/projects/index.html,20,html,dd1ca465,cjkmy,2026-04-30,20:33:54,-07:00,2026-04-30T20:33:54-07:00,0,4
/Users/cj/Documents/GitHub/portfolio/projects/index.html,21,html,dd1ca465,cjkmy,2026-04-30,20:33:54,-07:00,2026-04-30T20:33:54-07:00,1,15
/Users/cj/Documents/GitHub/portfolio/projects/index.html,22,html,dd1ca465,cjkmy,2026-04-30,20:33:54,-07:00,2026-04-30T20:33:54-07:00,1,11
/Users/cj/Documents/GitHub/portfolio/projects/index.html,23,html,dd1ca465,cjkmy,2026-04-30,20:33:54,-07:00,2026-04-30T20:33:54-07:00,1,26
/Users/cj/Documents/GitHub/portfolio/projects/index.html,24,html,dd1ca465,cjkmy,2026-04-30,20:33:54,-07:00,2026-04-30T20:33:54-07:00,1,31
/Users/cj/Documents/GitHub/portfolio/projects/index.html,25,html,dd1ca465,cjkmy,2026-04-30,20:33:54,-07:00,2026-04-30T20:33:54-07:00,0,0
/Users/cj/Documents/GitHub/portfolio/projects/index.html,26,html,859e56fb,cjkmy,2026-04-24,01:23:58,-07:00,2026-04-24T01:23:58-07:00,2,20
/Users/cj/Documents/GitHub/portfolio/projects/index.html,27,html,2963c485,cjkmy,2026-04-08,17:15:36,-07:00,2026-04-08T17:15:36-07:00,2,4
/Users/cj/Documents/GitHub/portfolio/projects/index.html,28,html,c16b7846,cjkmy,2026-04-02,19:52:42,-07:00,2026-04-02T19:52:42-07:00,0,5
/Users/cj/Documents/GitHub/portfolio/projects/index.html,29,html,c16b7846,cjkmy,2026-04-02,19:52:42,-07:00,2026-04-02T19:52:42-07:00,0,5
/Users/cj/Documents/GitHub/portfolio/contact/index.html,1,html,41b76bbe,cjkmy,2026-04-02,18:07:24,-07:00,2026-04-02T18:07:24-07:00,0,13
/Users/cj/Documents/GitHub/portfolio/contact/index.html,2,html,41b76bbe,cjkmy,2026-04-02,18:07:24,-07:00,2026-04-02T18:07:24-07:00,0,14
/Users/cj/Documents/GitHub/portfolio/contact/index.html,3,html,41b76bbe,cjkmy,2026-04-02,18:07:24,-07:00,2026-04-02T18:07:24-07:00,0,4
/Users/cj/Documents/GitHub/portfolio/contact/index.html,4,html,41b76bbe,cjkmy,2026-04-02,18:07:24,-07:00,2026-04-02T18:07:24-07:00,2,20
/Users/cj/Documents/GitHub/portfolio/contact/index.html,5,html,41b76bbe,cjkmy,2026-04-02,18:07:24,-07:00,2026-04-02T18:07:24-07:00,2,68
/Users/cj/Documents/GitHub/portfolio/contact/index.html,6,html,5c10a267,cjkmy,2026-04-02,18:15:20,-07:00,2026-04-02T18:15:20-07:00,2,41
/Users/cj/Documents/GitHub/portfolio/contact/index.html,7,html,9513d8d7,cjkmy,2026-04-15,18:44:08,-07:00,2026-04-15T18:44:08-07:00,2,48
/Users/cj/Documents/GitHub/portfolio/contact/index.html,8,html,203f3a3d,cjkmy,2026-04-02,19:38:32,-07:00,2026-04-02T19:38:32-07:00,2,20
/Users/cj/Documents/GitHub/portfolio/contact/index.html,9,html,41b76bbe,cjkmy,2026-04-02,18:07:24,-07:00,2026-04-02T18:07:24-07:00,0,5
/Users/cj/Documents/GitHub/portfolio/contact/index.html,10,html,41b76bbe,cjkmy,2026-04-02,18:07:24,-07:00,2026-04-02T18:07:24-07:00,0,4
/Users/cj/Documents/GitHub/portfolio/contact/index.html,11,html,203f3a3d,cjkmy,2026-04-02,19:38:32,-07:00,2026-04-02T19:38:32-07:00,2,14
/Users/cj/Documents/GitHub/portfolio/contact/index.html,12,html,203f3a3d,cjkmy,2026-04-02,19:38:32,-07:00,2026-04-02T19:38:32-07:00,2,0
/Users/cj/Documents/GitHub/portfolio/contact/index.html,13,html,9513d8d7,cjkmy,2026-04-15,18:44:08,-07:00,2026-04-15T18:44:08-07:00,2,39
/Users/cj/Documents/GitHub/portfolio/contact/index.html,14,html,41b76bbe,cjkmy,2026-04-02,18:07:24,-07:00,2026-04-02T18:07:24-07:00,2,0
/Users/cj/Documents/GitHub/portfolio/contact/index.html,15,html,92050101,cjkmy,2026-04-02,18:20:40,-07:00,2026-04-02T18:20:40-07:00,2,5
/Users/cj/Documents/GitHub/portfolio/contact/index.html,16,html,92050101,cjkmy,2026-04-02,18:20:40,-07:00,2026-04-02T18:20:40-07:00,4,6
/Users/cj/Documents/GitHub/portfolio/contact/index.html,17,html,92050101,cjkmy,2026-04-02,18:20:40,-07:00,2026-04-02T18:20:40-07:00,4,20
/Users/cj/Documents/GitHub/portfolio/contact/index.html,18,html,92050101,cjkmy,2026-04-02,18:20:40,-07:00,2026-04-02T18:20:40-07:00,2,6
/Users/cj/Documents/GitHub/portfolio/contact/index.html,19,html,41b76bbe,cjkmy,2026-04-02,18:07:24,-07:00,2026-04-02T18:07:24-07:00,0,0
/Users/cj/Documents/GitHub/portfolio/contact/index.html,20,html,92050101,cjkmy,2026-04-02,18:20:40,-07:00,2026-04-02T18:20:40-07:00,2,5
/Users/cj/Documents/GitHub/portfolio/contact/index.html,21,html,92050101,cjkmy,2026-04-02,18:20:40,-07:00,2026-04-02T18:20:40-07:00,4,3
/Users/cj/Documents/GitHub/portfolio/contact/index.html,22,html,92050101,cjkmy,2026-04-02,18:20:40,-07:00,2026-04-02T18:20:40-07:00,4,37
/Users/cj/Documents/GitHub/portfolio/contact/index.html,23,html,92050101,cjkmy,2026-04-02,18:20:40,-07:00,2026-04-02T18:20:40-07:00,2,6
/Users/cj/Documents/GitHub/portfolio/contact/index.html,24,html,92050101,cjkmy,2026-04-02,18:20:40,-07:00,2026-04-02T18:20:40-07:00,0,0
/Users/cj/Documents/GitHub/portfolio/contact/index.html,25,html,ca7497c4,cjkmy,2026-04-02,18:37:46,-07:00,2026-04-02T18:37:46-07:00,2,35
/Users/cj/Documents/GitHub/portfolio/contact/index.html,26,html,92050101,cjkmy,2026-04-02,18:20:40,-07:00,2026-04-02T18:20:40-07:00,2,5
/Users/cj/Documents/GitHub/portfolio/contact/index.html,27,html,41b76bbe,cjkmy,2026-04-02,18:07:24,-07:00,2026-04-02T18:07:24-07:00,0,0
/Users/cj/Documents/GitHub/portfolio/contact/index.html,28,html,41b76bbe,cjkmy,2026-04-02,18:07:24,-07:00,2026-04-02T18:07:24-07:00,0,5
/Users/cj/Documents/GitHub/portfolio/contact/index.html,29,html,41b76bbe,cjkmy,2026-04-02,18:07:24,-07:00,2026-04-02T18:07:24-07:00,0,5
